user_id,account,password,birth_year,gender,favorite_genres
3292,user_003292,EB5eb5,1952,Female,
3293,user_003293,309309,1988,Male,Thriller|Drama|Action
3294,user_003294,4EF4ef,1954,Female,Thriller|Action|Sci-Fi
3295,user_003295,B4Bb4b,2008,Male,Drama|Action|Comedy
3296,user_003296,F8Ff8f,1979,Other,Comedy|Thriller|Horror
3297,user_003297,91A91a,1995,Male,Drama|Romance|Comedy
3298,user_003298,02A02a,2000,Female,Comedy|Drama|Thriller
3299,user_003299,FFAffa,1952,Male,Documentary|Action|Sci-Fi
3300,user_003300,43F43f,2005,Other,Drama|Comedy|War
3301,user_003301,386386,1972,Male,
3302,user_003302,959959,1953,Other,
3303,user_003303,ECCecc,1972,Female,
3304,user_003304,B04b04,1960,Other,
3305,user_003305,1CA1ca,2009,Male,Drama|Action|War
3306,user_003306,E33e33,2000,Female,Drama|War|Comedy
3307,user_003307,69B69b,1999,Female,Thriller|Mystery|Romance
3308,user_003308,7A87a8,1957,Female,Comedy|Action|Sci-Fi
3309,user_003309,26C26c,1998,Other,
3310,user_003310,D60d60,1990,Male,Thriller|Drama|Western
3311,user_003311,CF3cf3,1975,Male,Comedy|Action|Sci-Fi
3312,user_003312,9A69a6,1991,Female,
3313,user_003313,A8Ea8e,1950,Male,Comedy|Romance|Western
3314,user_003314,2B72b7,1964,Other,
3315,user_003315,BA6ba6,1974,Female,Thriller|Drama|Action
3316,user_003316,083083,1955,Male,Drama|Adventure|Thriller
3317,user_003317,275275,1970,Female,Sci-Fi|Thriller|Drama
3318,user_003318,D36d36,1988,Other,
3319,user_003319,D15d15,1975,Other,Drama|Western|Film-Noir
3320,user_003320,39B39b,1973,Male,
3321,user_003321,BD5bd5,1949,Male,Drama|Adventure|Action
3322,user_003322,1A11a1,1969,Male,Action|Romance|Crime
3323,user_003323,AF6af6,1949,Other,
3324,user_003324,834834,1999,Female,Comedy|Sci-Fi|Adventure
3325,user_003325,1D51d5,1949,Male,
3326,user_003326,0E80e8,1978,Female,
3327,user_003327,5E85e8,1975,Male,Comedy|Thriller|Adventure
3328,user_003328,7C27c2,1974,Male,Western|Drama|Comedy
3329,user_003329,0FD0fd,1985,Other,Comedy|Adventure|War
3330,user_003330,7D67d6,1950,Male,
3331,user_003331,7BD7bd,1971,Male,Comedy|Adventure|Romance
3332,user_003332,EDCedc,1958,Female,
3333,user_003333,77C77c,1961,Other,Comedy|Adventure|Drama
3334,user_003334,3E53e5,1964,Female,Animation|Children's|Comedy
3335,user_003335,EB7eb7,2010,Female,
3336,user_003336,626626,1974,Female,Thriller|Mystery|Comedy
3337,user_003337,765765,1968,Other,Drama|Thriller|Crime
3338,user_003338,D7Ed7e,1982,Other,Comedy|War|Sci-Fi
3339,user_003339,31F31f,2001,Other,
3340,user_003340,771771,2008,Female,
3341,user_003341,1C71c7,1970,Male,
3342,user_003342,64A64a,1946,Female,Action|Drama|Adventure
3343,user_003343,C63c63,1959,Other,Comedy|Animation|Children's
3344,user_003344,4E24e2,1992,Other,Drama|War|Horror
3345,user_003345,EF3ef3,1994,Other,Comedy|Children's|Action
3346,user_003346,28B28b,1992,Male,
3347,user_003347,FCBfcb,1982,Female,Drama|Thriller|Animation
3348,user_003348,FCDfcd,1972,Male,
3349,user_003349,FAAfaa,1958,Other,
3350,user_003350,C66c66,2002,Male,Comedy|Drama|Romance
3351,user_003351,D15d15,2001,Female,Drama|Romance|War
3352,user_003352,2C62c6,1974,Female,
3353,user_003353,B34b34,1962,Other,Drama|Thriller|Comedy
3354,user_003354,463463,1960,Male,Sci-Fi|Action|Adventure
3355,user_003355,885885,1985,Male,Drama|Animation|Sci-Fi
3356,user_003356,AB4ab4,2003,Female,
3357,user_003357,47D47d,2000,Female,Comedy|Drama|Thriller
3358,user_003358,388388,1993,Female,Comedy|Drama|Adventure
3359,user_003359,248248,1988,Other,Drama|Film-Noir|Mystery
3360,user_003360,1FA1fa,1999,Female,Romance|Comedy|Musical
3361,user_003361,368368,1980,Female,
3362,user_003362,C14c14,1961,Female,Comedy|Romance|Thriller
3363,user_003363,B32b32,1951,Male,
3364,user_003364,EA8ea8,1985,Other,
3365,user_003365,FE6fe6,1987,Female,Comedy|Drama|Sci-Fi
3366,user_003366,7F07f0,1952,Other,Action|Adventure|Sci-Fi
3367,user_003367,BE4be4,1978,Female,Drama|War|Film-Noir
3368,user_003368,675675,2009,Female,Comedy|Horror|Action
3369,user_003369,C61c61,1957,Male,Drama|Action|Adventure
3370,user_003370,13C13c,1985,Male,Drama|Action|Crime
3371,user_003371,79C79c,2005,Other,Thriller|Crime|Film-Noir
3372,user_003372,558558,1948,Other,Comedy|Mystery|Thriller
3373,user_003373,655655,1980,Female,Action|Thriller|Sci-Fi
3374,user_003374,ECDecd,1976,Male,Horror|Thriller|Comedy
3375,user_003375,0DB0db,1977,Female,Action|Comedy|Drama
3376,user_003376,DA9da9,1989,Other,Comedy|Action|Sci-Fi
3377,user_003377,05F05f,1984,Female,Thriller|Action|Sci-Fi
3378,user_003378,FA6fa6,1992,Male,Animation|Children's|Comedy
3379,user_003379,ADBadb,1953,Other,Drama|Comedy|Action
3380,user_003380,CE7ce7,1961,Male,Drama|Animation|Adventure
3381,user_003381,69E69e,1967,Female,
3382,user_003382,48D48d,1997,Female,Comedy|Drama|Romance
3383,user_003383,F37f37,1990,Female,Drama|Western|Adventure
3384,user_003384,62C62c,1956,Male,
3385,user_003385,5A05a0,2000,Male,Comedy|Children's|Action
3386,user_003386,0DC0dc,1955,Male,Comedy|Romance|Drama
3387,user_003387,3C53c5,1966,Other,Drama|Thriller|War
3388,user_003388,F59f59,1972,Other,
3389,user_003389,E56e56,2009,Other,
3390,user_003390,77E77e,1979,Female,
3391,user_003391,F92f92,2000,Female,Drama|Film-Noir|Thriller
3392,user_003392,396396,1951,Female,Drama|Thriller|Action
3393,user_003393,29B29b,1994,Other,
3394,user_003394,BCDbcd,1986,Female,
3395,user_003395,A27a27,1972,Other,Action|Sci-Fi|Horror
3396,user_003396,9F59f5,2005,Female,Action|Thriller|Crime
3397,user_003397,573573,2007,Female,
3398,user_003398,D42d42,1980,Male,Drama|Thriller|Romance
3399,user_003399,0EB0eb,1970,Female,Comedy|Sci-Fi|Animation
3400,user_003400,D78d78,2008,Other,Drama|Adventure|Western
3401,user_003401,A74a74,1993,Female,Comedy|Animation|Children's
3402,user_003402,337337,1989,Female,
3403,user_003403,980980,1946,Other,Adventure|Animation|War
3404,user_003404,BADbad,1995,Male,Adventure|Action|Thriller
3405,user_003405,EB0eb0,1967,Male,Drama|Adventure|Comedy
3406,user_003406,EA7ea7,1980,Male,
3407,user_003407,415415,1952,Female,
3408,user_003408,042042,1969,Female,Action|Sci-Fi|Thriller
3409,user_003409,8D98d9,1952,Other,Thriller|Action|Crime
3410,user_003410,4A04a0,1979,Male,Animation|Thriller|Horror
3411,user_003411,6BB6bb,1951,Female,
3412,user_003412,513513,2002,Male,
3413,user_003413,40B40b,1978,Male,Drama|Adventure|Comedy
3414,user_003414,482482,2008,Female,
3415,user_003415,2AF2af,1986,Female,Comedy|Animation|Children's
3416,user_003416,F43f43,1950,Other,Action|Thriller|Sci-Fi
3417,user_003417,DD9dd9,1991,Female,Film-Noir|Thriller|Crime
3418,user_003418,718718,1964,Male,Comedy|Drama|Thriller
3419,user_003419,CD2cd2,1974,Female,Drama|Action|Sci-Fi
3420,user_003420,8B98b9,1995,Female,Horror|Comedy|Thriller
3421,user_003421,396396,2003,Female,Drama|Romance|Mystery
3422,user_003422,DE6de6,1981,Male,
3423,user_003423,B74b74,1972,Other,Comedy|Action|Adventure
3424,user_003424,60E60e,1991,Male,Action|Thriller|Drama
3425,user_003425,DC5dc5,1964,Female,Comedy|Drama|War
3426,user_003426,27B27b,1978,Other,
3427,user_003427,EE8ee8,1984,Female,Thriller|Drama|Action
3428,user_003428,907907,1977,Female,Drama|War|Romance
3429,user_003429,D56d56,1994,Male,Comedy|Drama|Romance
3430,user_003430,2BD2bd,1957,Other,Drama|Comedy|Romance
3431,user_003431,454454,1963,Other,Romance|Drama|War
3432,user_003432,F3Cf3c,1947,Female,Comedy|Drama|Musical
3433,user_003433,C36c36,1982,Male,Sci-Fi|Thriller|Comedy
3434,user_003434,489489,1978,Other,Comedy|Drama|Action
3435,user_003435,6B26b2,1945,Male,Comedy|Romance|Adventure
3436,user_003436,3C43c4,2009,Female,Comedy|Horror|Children's
3437,user_003437,AB5ab5,2002,Female,
3438,user_003438,D8Fd8f,1968,Other,Comedy|Action|Sci-Fi
3439,user_003439,D85d85,1980,Other,Adventure|Comedy|Action
3440,user_003440,57E57e,1963,Male,
3441,user_003441,6A26a2,2003,Female,
3442,user_003442,154154,1966,Other,Romance|Mystery|Drama
3443,user_003443,790790,1995,Female,Thriller|Sci-Fi|Film-Noir
3444,user_003444,002002,1955,Female,Film-Noir|Mystery|Thriller
3445,user_003445,9C09c0,1954,Male,Comedy|Animation|Adventure
3446,user_003446,B34b34,1999,Male,Horror|Comedy|Thriller
3447,user_003447,387387,1955,Male,Comedy|Sci-Fi|Action
3448,user_003448,771771,1981,Female,Thriller|Action|Comedy
3449,user_003449,8C78c7,1970,Female,
3450,user_003450,2E82e8,1953,Other,
3451,user_003451,303303,1946,Male,Comedy|Drama|Thriller
3452,user_003452,1A41a4,2003,Female,
3453,user_003453,A1Ea1e,1972,Other,Drama|War|Adventure
3454,user_003454,AB3ab3,1956,Female,Animation|Children's|Comedy
3455,user_003455,F36f36,1947,Other,
3456,user_003456,A40a40,1993,Other,Sci-Fi|Action|Thriller
3457,user_003457,5CD5cd,1981,Other,Drama|War|Western
3458,user_003458,1FE1fe,1993,Female,Animation|Drama|Documentary
3459,user_003459,F1Ff1f,1968,Female,Comedy|Drama|Action
3460,user_003460,2B82b8,1948,Other,Drama|Crime|Thriller
3461,user_003461,E08e08,1963,Female,Action|Sci-Fi|Thriller
3462,user_003462,03B03b,1974,Female,
3463,user_003463,1F41f4,1971,Other,
3464,user_003464,9DD9dd,1991,Female,
3465,user_003465,C4Ac4a,1969,Female,Animation|Children's|Comedy
3466,user_003466,9E99e9,1993,Female,Drama|Comedy|Thriller
3467,user_003467,5D95d9,1979,Male,Comedy|War|Horror
3468,user_003468,F0Cf0c,1966,Other,Thriller|Film-Noir|Crime
3469,user_003469,590590,1972,Other,
3470,user_003470,D37d37,1983,Male,Comedy|Animation|Thriller
3471,user_003471,A5Aa5a,1988,Male,Action|Sci-Fi|Thriller
3472,user_003472,366366,1970,Other,Drama|Western|Thriller
3473,user_003473,055055,1990,Male,Comedy|Romance|Drama
3474,user_003474,F75f75,1986,Other,
3475,user_003475,D3Dd3d,1969,Male,
3476,user_003476,024024,2008,Female,Action|Film-Noir|Adventure
3477,user_003477,7C27c2,1978,Other,Musical|Comedy|Animation
3478,user_003478,67B67b,1987,Female,
3479,user_003479,207207,1973,Other,Romance|Comedy|Mystery
3480,user_003480,E93e93,1999,Male,Action|Sci-Fi|Adventure
3481,user_003481,274274,1991,Female,Thriller|Drama|Comedy
3482,user_003482,0FE0fe,1985,Other,Sci-Fi|Drama|Thriller
3483,user_003483,CA5ca5,2004,Female,
3484,user_003484,C44c44,1994,Other,Sci-Fi|Action|Adventure
3485,user_003485,939939,1945,Male,
3486,user_003486,451451,1970,Other,Children's|Animation|Musical
3487,user_003487,101101,1980,Female,Romance|Film-Noir|Adventure
3488,user_003488,7B17b1,1966,Other,Sci-Fi|Action|Drama
3489,user_003489,C3Fc3f,1945,Other,
3490,user_003490,5EF5ef,2009,Male,Drama|Film-Noir|Thriller
3491,user_003491,979979,1957,Other,
3492,user_003492,4B04b0,1971,Other,Comedy|Romance|Horror
3493,user_003493,91E91e,1947,Other,War|Drama|Comedy
3494,user_003494,3C73c7,2010,Female,
3495,user_003495,20C20c,1994,Male,
3496,user_003496,FFAffa,1966,Female,Comedy|Drama
3497,user_003497,D66d66,1998,Other,Drama|Adventure|Action
3498,user_003498,78F78f,2004,Male,
3499,user_003499,533533,1954,Female,
3500,user_003500,0E00e0,1996,Other,Comedy|Drama|Western
3501,user_003501,087087,1970,Male,Thriller|Film-Noir|Mystery
3502,user_003502,D5Dd5d,1981,Female,Crime|Drama|Thriller
3503,user_003503,1D71d7,1999,Female,
3504,user_003504,572572,2010,Male,
3505,user_003505,B59b59,1998,Female,Film-Noir|Mystery|Thriller
3506,user_003506,8F78f7,2008,Male,
3507,user_003507,C35c35,1965,Male,Comedy|Sci-Fi|Drama
3508,user_003508,5E95e9,1983,Other,Action|Sci-Fi|Drama
3509,user_003509,C66c66,1970,Male,
3510,user_003510,52F52f,2005,Female,Sci-Fi|Comedy|Action
3511,user_003511,FD9fd9,1947,Female,Action|Sci-Fi|Drama
3512,user_003512,CD5cd5,1998,Other,Sci-Fi|Adventure|Animation
3513,user_003513,427427,1955,Other,
3514,user_003514,779779,1953,Male,
3515,user_003515,822822,2007,Female,Drama|War|Sci-Fi
3516,user_003516,6A36a3,2001,Other,
3517,user_003517,13E13e,2004,Other,Comedy|Horror|Romance
3518,user_003518,EB5eb5,1959,Female,Comedy|Drama|Documentary
3519,user_003519,F57f57,1979,Female,Drama|Comedy|Thriller
3520,user_003520,244244,1964,Other,Comedy|Drama|Thriller
3521,user_003521,11A11a,2004,Other,Sci-Fi|Animation|Children's
3522,user_003522,0D50d5,2006,Female,
3523,user_003523,A4Aa4a,2010,Other,Action|Sci-Fi|Adventure
3524,user_003524,D95d95,1976,Male,Thriller|Comedy|Mystery
3525,user_003525,099099,1986,Female,Comedy|Drama|Horror
3526,user_003526,273273,1977,Other,
3527,user_003527,AABaab,1949,Female,Comedy|Animation|Children's
3528,user_003528,397397,1970,Female,
3529,user_003529,4C44c4,1980,Other,Musical|Drama|Sci-Fi
3530,user_003530,7AE7ae,2009,Female,Action|Adventure|Thriller
3531,user_003531,C5Cc5c,1949,Female,Drama|Comedy|Adventure
3532,user_003532,7B57b5,1988,Other,Drama|Thriller|Crime
3533,user_003533,E34e34,1968,Male,Action|Thriller|Comedy
3534,user_003534,ED6ed6,1994,Female,Action|Thriller|Drama
3535,user_003535,9A19a1,1956,Female,Action|Drama|War
3536,user_003536,784784,1988,Female,
3537,user_003537,EB2eb2,1947,Female,
3538,user_003538,036036,1956,Male,Drama|Comedy|Animation
3539,user_003539,3A73a7,1975,Male,Drama|Thriller|War
3540,user_003540,8F58f5,1982,Female,
3541,user_003541,D41d41,1976,Other,
3542,user_003542,280280,1948,Male,Adventure|Drama|Action
3543,user_003543,631631,2010,Male,Comedy|Thriller|War
3544,user_003544,C2Ec2e,2006,Male,Comedy|Musical|Drama
3545,user_003545,2A72a7,1953,Female,Mystery|Drama|Comedy
3546,user_003546,1AC1ac,1994,Male,
3547,user_003547,C42c42,1969,Male,Drama|Comedy|Sci-Fi
3548,user_003548,DC9dc9,1962,Male,Drama|Comedy|Horror
3549,user_003549,A5Ca5c,1986,Other,Comedy|Action|Romance
3550,user_003550,A88a88,1990,Male,Comedy|Drama|Mystery
3551,user_003551,9B59b5,1982,Other,Thriller|Mystery|Drama
3552,user_003552,312312,2002,Female,Comedy|Mystery|Thriller
3553,user_003553,15D15d,1978,Female,
3554,user_003554,E5De5d,1986,Male,
3555,user_003555,6DC6dc,1975,Other,Adventure|Action|Comedy
3556,user_003556,E88e88,1997,Other,Drama|Thriller|Crime
3557,user_003557,AA6aa6,1976,Female,
3558,user_003558,A98a98,1995,Female,Action|Crime|Thriller
3559,user_003559,B44b44,1969,Female,Comedy|Horror|Thriller
3560,user_003560,7AB7ab,2001,Other,
3561,user_003561,868868,1961,Female,Comedy|Romance|Thriller
3562,user_003562,346346,1956,Male,Comedy|Thriller|Drama
3563,user_003563,B02b02,2003,Female,Comedy|Drama|Horror
3564,user_003564,8DF8df,1972,Other,Drama|Thriller|Action
3565,user_003565,F84f84,2008,Other,Action|Sci-Fi|Adventure
3566,user_003566,E34e34,1964,Other,
3567,user_003567,7FF7ff,1968,Other,
3568,user_003568,D2Cd2c,1955,Other,War|Drama|Adventure
3569,user_003569,92F92f,2000,Other,Horror|Comedy|Drama
3570,user_003570,061061,1947,Female,Drama|Comedy|Crime
3571,user_003571,808808,1972,Other,Adventure|Comedy|Animation
3572,user_003572,7DF7df,2007,Other,
3573,user_003573,B73b73,2003,Other,Sci-Fi|Action|Adventure
3574,user_003574,C04c04,2010,Female,Romance|Comedy|Drama
3575,user_003575,468468,1987,Other,
3576,user_003576,D8Bd8b,1952,Female,Comedy|Drama|War
3577,user_003577,CD2cd2,1968,Other,
3578,user_003578,C35c35,1958,Male,Adventure|Film-Noir|Comedy
3579,user_003579,B97b97,1992,Female,Action|Crime|Thriller
3580,user_003580,352352,2005,Male,Thriller|Comedy|Action
3581,user_003581,A6Da6d,1970,Male,Action|Sci-Fi|Adventure
3582,user_003582,4E74e7,1947,Other,Adventure|Action|Romance
3583,user_003583,863863,1985,Other,Romance|Comedy|War
3584,user_003584,93B93b,2002,Male,
3585,user_003585,0F30f3,1953,Female,Comedy|Drama|Documentary
3586,user_003586,F9Ef9e,1995,Other,
3587,user_003587,4FB4fb,1948,Male,
3588,user_003588,34F34f,1968,Other,Film-Noir|Thriller|Action
3589,user_003589,3D83d8,1990,Other,Comedy|Romance|Thriller
3590,user_003590,137137,1947,Male,Film-Noir|Thriller|Crime
3591,user_003591,23F23f,1983,Other,Comedy|Drama|Thriller
3592,user_003592,955955,1992,Other,
3593,user_003593,8C78c7,1961,Female,Comedy|Drama|Animation
3594,user_003594,24A24a,1963,Male,
3595,user_003595,54D54d,1990,Female,Comedy|Horror|Action
3596,user_003596,867867,1998,Other,Film-Noir|Thriller|Animation
3597,user_003597,8AA8aa,1991,Male,Animation|Children's|Comedy
3598,user_003598,634634,2000,Other,Drama|Comedy|Thriller
3599,user_003599,8A38a3,1979,Female,Action|Romance|War
3600,user_003600,75B75b,1976,Other,Thriller|Comedy|Film-Noir
3601,user_003601,065065,1958,Other,Comedy|Thriller|Drama
3602,user_003602,862862,1971,Female,
3603,user_003603,34F34f,1967,Other,
3604,user_003604,0F50f5,1993,Male,
3605,user_003605,2D22d2,1971,Female,Thriller|Action|Comedy
3606,user_003606,9A89a8,2010,Male,Drama|Comedy|Children's
3607,user_003607,A8Da8d,1976,Male,Drama|War|Sci-Fi
3608,user_003608,C39c39,1996,Male,Comedy|Animation|Drama
3609,user_003609,E7De7d,1946,Male,Comedy|Children's|Animation
3610,user_003610,A46a46,1971,Male,Thriller|Comedy|Action
3611,user_003611,502502,1960,Female,Comedy|Action|Sci-Fi
3612,user_003612,43F43f,1969,Other,
3613,user_003613,C94c94,1964,Female,Drama|Crime|Romance
3614,user_003614,BDEbde,1984,Male,Comedy|Drama|War
3615,user_003615,B9Cb9c,1967,Female,Comedy|Horror|Crime
3616,user_003616,950950,1971,Female,Action|Sci-Fi|Thriller
3617,user_003617,E75e75,1965,Female,Comedy|Drama|Horror
3618,user_003618,28B28b,1949,Male,
3619,user_003619,52F52f,1970,Female,Drama|Thriller|Adventure
3620,user_003620,C39c39,2010,Female,Action|Thriller|Drama
3621,user_003621,BE7be7,1989,Male,Film-Noir|Thriller|Crime
3622,user_003622,201201,1975,Male,Comedy|Musical|War
3623,user_003623,2B52b5,1963,Male,
3624,user_003624,B59b59,1986,Male,Animation|Drama|Comedy
3625,user_003625,9FA9fa,1968,Female,
3626,user_003626,8B88b8,1967,Female,Action|Sci-Fi|Drama
3627,user_003627,B69b69,1992,Other,Thriller|Drama|Western
3628,user_003628,2A92a9,1960,Male,Drama|Thriller|Crime
3629,user_003629,0B50b5,1979,Other,Drama|Thriller|Mystery
3630,user_003630,C91c91,2008,Other,
3631,user_003631,314314,1969,Male,Action|Drama|War
3632,user_003632,F1Bf1b,1981,Female,
3633,user_003633,4DB4db,1980,Male,Comedy|Action|Crime
3634,user_003634,F17f17,1980,Female,Drama|Action|Thriller
3635,user_003635,6EF6ef,1991,Male,Film-Noir|Thriller|Crime
3636,user_003636,583583,1966,Female,Thriller|Drama|Mystery
3637,user_003637,B54b54,1959,Male,Comedy|Action|Crime
3638,user_003638,1BB1bb,1974,Male,Adventure|Film-Noir|Drama
3639,user_003639,724724,1945,Female,Comedy|Drama
3640,user_003640,AA3aa3,1999,Other,
3641,user_003641,245245,1952,Other,Adventure|Comedy|Drama
3642,user_003642,187187,1990,Female,Musical|Romance|Comedy
3643,user_003643,F67f67,1997,Other,Thriller|Horror|Adventure
3644,user_003644,323323,1989,Male,Comedy|Romance|Drama
3645,user_003645,D4Cd4c,1997,Other,Comedy|Action|Thriller
3646,user_003646,40C40c,1973,Other,Film-Noir|Thriller|Mystery
3647,user_003647,8A18a1,2002,Other,Animation|Western|Comedy
3648,user_003648,E57e57,1990,Female,Comedy|Action|Sci-Fi
3649,user_003649,7E17e1,1989,Other,Drama|Comedy|Horror
3650,user_003650,FA9fa9,1985,Male,Drama|Comedy|Thriller
3651,user_003651,397397,1968,Other,Film-Noir|Thriller|Adventure
3652,user_003652,3EA3ea,2003,Male,
3653,user_003653,C5Dc5d,1949,Male,Comedy|Action|Sci-Fi
3654,user_003654,EFBefb,1985,Other,Action|Adventure|Comedy
3655,user_003655,98D98d,2009,Female,
3656,user_003656,360360,1949,Male,Comedy|Drama|Thriller
3657,user_003657,EF3ef3,1998,Female,
3658,user_003658,424424,1960,Other,
3659,user_003659,453453,2009,Female,Thriller|Mystery|Comedy
3660,user_003660,BA9ba9,1982,Other,Sci-Fi|Action|Thriller
3661,user_003661,3E13e1,1966,Male,
3662,user_003662,CFBcfb,1997,Female,
3663,user_003663,3FB3fb,1965,Female,Action|Thriller|War
3664,user_003664,35E35e,1964,Female,
3665,user_003665,830830,1984,Male,
3666,user_003666,76F76f,2010,Female,
3667,user_003667,80F80f,1970,Female,Children's|Drama|Comedy
3668,user_003668,F3Af3a,1978,Female,Drama|Thriller|Mystery
3669,user_003669,C7Ec7e,1972,Other,Thriller|Action|Drama
3670,user_003670,723723,1989,Male,Action|War|Drama
3671,user_003671,04D04d,1976,Other,Action|Adventure|Thriller
3672,user_003672,DF3df3,1962,Male,
3673,user_003673,5A95a9,1989,Male,Drama|Comedy|Thriller
3674,user_003674,518518,1946,Male,
3675,user_003675,705705,2008,Male,
3676,user_003676,878878,1976,Male,
3677,user_003677,C11c11,2005,Other,
3678,user_003678,B7Bb7b,1979,Male,Sci-Fi|Action|Thriller
3679,user_003679,8AA8aa,1980,Other,Action|Sci-Fi|Comedy
3680,user_003680,D71d71,1975,Other,Drama|Romance
3681,user_003681,69F69f,1989,Female,
3682,user_003682,8ED8ed,1966,Female,
3683,user_003683,DE9de9,1999,Male,Crime|Thriller|Drama
3684,user_003684,748748,1948,Male,
3685,user_003685,E21e21,1968,Male,
3686,user_003686,734734,1994,Other,Horror|Comedy|Thriller
3687,user_003687,42C42c,1976,Male,Children's|Comedy|Animation
3688,user_003688,7E77e7,1945,Female,Film-Noir|Thriller|Drama
3689,user_003689,949949,2009,Male,Comedy|Drama|Romance
3690,user_003690,61F61f,2004,Other,Comedy|Crime|Thriller
3691,user_003691,C2Ec2e,1992,Male,Thriller|Action|Sci-Fi
3692,user_003692,E5Fe5f,1948,Female,
3693,user_003693,B8Fb8f,1963,Female,Thriller|Film-Noir|Mystery
3694,user_003694,E68e68,2001,Male,Comedy|Drama|Action
3695,user_003695,F66f66,1997,Female,Comedy|Romance|Drama
3696,user_003696,00C00c,1990,Female,
3697,user_003697,C34c34,2009,Female,Adventure|Action|Comedy
3698,user_003698,0DB0db,1987,Male,
3699,user_003699,9AC9ac,1945,Male,Drama|War|Comedy
3700,user_003700,EFAefa,1947,Female,Drama|Crime|Thriller
3701,user_003701,5A55a5,1957,Female,Drama|War|Animation
3702,user_003702,0BD0bd,1962,Male,
3703,user_003703,F3Df3d,1955,Female,Action|Comedy|Sci-Fi
3704,user_003704,5F15f1,2001,Male,Animation|Thriller|Adventure
3705,user_003705,A72a72,1958,Male,Animation|Film-Noir|War
3706,user_003706,6ED6ed,2004,Male,Comedy|Drama|Adventure
3707,user_003707,CD6cd6,1977,Other,Crime|Drama|Comedy
3708,user_003708,184184,2007,Male,Drama|Action|Horror
3709,user_003709,DD2dd2,2009,Female,Horror|Comedy|Drama
3710,user_003710,858858,1947,Female,
3711,user_003711,901901,1948,Female,Thriller|Children's|Drama
3712,user_003712,4F94f9,2007,Female,Action|Sci-Fi|Comedy
3713,user_003713,055055,2006,Female,
3714,user_003714,FC3fc3,1979,Other,Drama|Crime|Action
3715,user_003715,13F13f,1974,Other,Animation|Action|Sci-Fi
3716,user_003716,E4Be4b,1997,Male,Comedy|Action|Romance
3717,user_003717,A39a39,1996,Other,
3718,user_003718,D9Ed9e,1960,Other,
3719,user_003719,218218,1945,Other,Adventure|Comedy|Sci-Fi
3720,user_003720,F89f89,2010,Female,Drama|War|Romance
3721,user_003721,753753,1982,Male,Comedy|Drama|Action
3722,user_003722,671671,1973,Female,
3723,user_003723,E9Be9b,1966,Other,
3724,user_003724,337337,1994,Other,Comedy|Animation|Film-Noir
3725,user_003725,6CA6ca,1951,Male,
3726,user_003726,623623,2002,Male,Action|Sci-Fi|Comedy
3727,user_003727,C1Dc1d,1978,Male,
3728,user_003728,8F98f9,2004,Male,
3729,user_003729,C97c97,1972,Female,
3730,user_003730,08F08f,1983,Female,
3731,user_003731,E79e79,1988,Other,Sci-Fi|Drama|Action
3732,user_003732,367367,1945,Female,Comedy|Musical|Drama
3733,user_003733,CF6cf6,1970,Male,Comedy|Drama|Horror
3734,user_003734,682682,1956,Other,Comedy|Drama|Action
3735,user_003735,7FD7fd,2001,Other,
3736,user_003736,B5Bb5b,1994,Female,
3737,user_003737,D51d51,1998,Male,
3738,user_003738,D3Ed3e,1982,Female,
3739,user_003739,961961,1970,Other,
3740,user_003740,B8Db8d,1997,Other,
3741,user_003741,5D45d4,1998,Female,Romance|Drama|Comedy
3742,user_003742,88E88e,2010,Female,
3743,user_003743,8D08d0,2010,Female,Action|Drama|Comedy
3744,user_003744,AD1ad1,1982,Male,Drama|Comedy|Mystery
3745,user_003745,CD1cd1,1970,Female,Comedy|Drama|Action
3746,user_003746,878878,1950,Female,Comedy|Drama|War
3747,user_003747,ECDecd,1993,Other,Drama|Thriller|Animation
3748,user_003748,EF5ef5,2004,Female,
3749,user_003749,96B96b,1986,Other,Comedy|Thriller|Animation
3750,user_003750,AAAaaa,1979,Male,Comedy|Drama|Adventure
3751,user_003751,15F15f,2009,Female,
3752,user_003752,A0Ea0e,1999,Female,Comedy|Animation|Children's
3753,user_003753,33E33e,1999,Other,Comedy|Drama|Adventure
3754,user_003754,71C71c,2006,Other,Drama|Comedy|Horror
3755,user_003755,137137,1999,Other,Comedy|Drama|War
3756,user_003756,C99c99,1947,Female,
3757,user_003757,F0Ff0f,1993,Other,Comedy|Romance|Action
3758,user_003758,F45f45,1984,Female,Thriller|Drama|Action
3759,user_003759,A56a56,1972,Female,
3760,user_003760,A6Aa6a,1956,Male,Drama|Comedy|Sci-Fi
3761,user_003761,4A24a2,1996,Female,Sci-Fi|Animation|Comedy
3762,user_003762,E55e55,1975,Male,Thriller|Film-Noir|Mystery
3763,user_003763,A4Da4d,1957,Male,Comedy|Drama|Romance
3764,user_003764,C47c47,1980,Male,Drama|Crime
3765,user_003765,957957,1990,Male,Drama|Comedy|Romance
3766,user_003766,81F81f,1973,Male,
3767,user_003767,6AB6ab,1991,Male,Drama|Romance|Mystery
3768,user_003768,C66c66,1952,Female,Comedy|Crime|Film-Noir
3769,user_003769,715715,1980,Female,Animation|Comedy|Adventure
3770,user_003770,9DA9da,1970,Female,Comedy|War|Animation
3771,user_003771,F5Ff5f,1979,Male,Action|Horror|Adventure
3772,user_003772,325325,1978,Other,Drama|Thriller|Sci-Fi
